Name,Team,Batting,Base Running,Fielding,Positional,Offense,Defense,League,Replacement,RAR,WAR,Dollars,NameASCII,PlayerId,MLBAMID
"Seiya Suzuki","CHC",7.15121481561733,-1.4884606571868062,4.142293930053711,-4.94512939453125,5.662754158430523,-0.8028354644775391,1.250361290294677,13.97357052192092,20.08385050616858,2.0046790052261274,16.03743204180902,"Seiya Suzuki",30116,673548
"Willy Adames","MIL",-7.506267604783979,-0.6086162552237511,6.0101847648620605,4.998284339904785,-8.11488386000773,11.008469104766846,1.4115189677104354,15.774608500301838,20.07971271277139,2.0042659894277493,16.034127915421994,"Willy Adames",15986,642715
"CJ Abrams","WSN",-4.604525638451658,7.551658060401678,-4.85557746887207,5.363510608673096,2.9471324219500197,0.5079331398010254,1.339275870937854,14.967246647924185,19.761588080613084,1.972512229314012,15.780097834512096,"CJ Abrams",25768,682928
"Anthony Volpe","NYY",-4.26845185848866,1.8084741793572903,0.26959657669067383,5.565842628479004,-2.45997767913137,5.835439205169678,1.5280078030191362,14.843037132173777,19.74650646123122,1.971006850366367,15.768054802930935,"Anthony Volpe",27647,683011
"Bryan Reynolds","PIT",4.9746038783238005,2.926022319123149,-0.37946391105651855,-5.234910011291504,7.900626197446949,-5.6143739223480225,1.4226332902908325,15.898818016052246,19.607703581442006,1.9571521754924972,15.657217403939978,"Bryan Reynolds",19326,668804
"Jack Suwinski","PIT",3.535748742244592,2.795852746348828,-2.2269413471221924,0.6412890553474426,6.33160148859342,-1.5856522917747498,1.1642252902965993,13.010946774855256,18.921121261970526,1.8886206376391765,15.108965101113412,"Jack Suwinski",22244,669261
"Austin Hays","BAL",7.985637975516455,-2.705158058553934,2.7737460136413574,-5.000570774078369,5.280479916962521,-2.2268247604370117,1.4800577673595399,14.377251448109746,18.910964371994794,1.8876068228785816,15.100854583028653,"Austin Hays",19363,669720
"Marcell Ozuna","ATL",15.388784457801876,0.008899541106075048,-0.2725294232368469,-11.954731941223145,15.39768399890795,-12.227261364459991,1.2642541935201734,14.12883241660893,18.563509244577062,1.8529254255549674,14.82340340443974,"Marcell Ozuna",10324,542303
"Willson Contreras","STL",7.924689100657744,-3.1945586972869933,-3.5300002098083496,2.5737311840057373,4.730130403370751,-0.9562690258026123,1.2059039999730885,13.476732458919287,18.456497836460514,1.842244031411696,14.737952251293567,"Willson Contreras",11609,575929
"Jorge Soler","MIA",15.918596904320314,-0.7513748132623732,-3.5254929065704346,-10.996227264404297,15.16722209105794,-14.521720170974731,1.4587548386771232,16.302498942241073,18.406755701001405,1.8372789967138243,14.698231973710595,"Jorge Soler",14221,624585
"LaMonte Wade Jr.","SFG",11.985157194446915,-0.4869919861666858,-0.6392784714698792,-7.016460418701172,11.498165208280229,-7.655738890171051,1.1947896773926914,13.352522943168879,18.389738938670746,1.8355804605605743,14.684643684484595,"LaMonte Wade Jr.",18126,664774
"Tommy Edman","STL",-3.7411970073470027,1.1239357870072126,4.4179887771606445,2.476565361022949,-2.61726122033979,6.894554138183594,1.1308823225554079,12.638318227604032,18.04649346800324,1.8013192521097967,14.410554016878374,"Tommy Edman",19470,669242
"Ryan Mountcastle","BAL",9.251999266647289,2.4993111635558307,-0.1536993831396103,-8.029263496398926,11.75131043020312,-8.182962879538536,1.30424096994102,12.669370606541634,17.541959127147237,1.7509589190541912,14.00767135243353,"Ryan Mountcastle",18373,663624
"J.D. Davis","SFG",1.1765319655499094,-1.8664434175007045,2.8386893272399902,-0.2949250042438507,-0.6899114519507952,2.5437643229961395,1.2864828386809677,14.377251448109746,17.517587157836058,1.7485262194491464,13.988209755593171,"J.D. Davis",16219,605204
"Daulton Varsho","TOR",-9.572731699764471,3.109485204797238,9.729278564453125,-2.8029260635375977,-6.463246494967233,6.926352500915527,1.5471878172829747,15.029351405799389,17.039645229030658,1.7008202205372749,13.606561764298199,"Daulton Varsho",19918,662139
"Jeff McNeil","NYM",-2.6483179616881802,0.2623222158290446,1.0309783220291138,-0.4263833463191986,-2.3859957458591357,0.6045949757099152,1.4920978064183146,16.675127489492297,16.385824525761393,1.6355587988480667,13.084470390784533,"Jeff McNeil",15362,643446
"Spencer Steer","CIN",10.969698351850232,1.2869469495490193,-9.339432716369629,-5.325217247009277,12.256645301399251,-14.664649963378906,1.4976549677085131,16.7372322473675,15.826882553096361,1.5797677423772418,12.638141939017935,"Spencer Steer",26323,668715
"Teoscar Hernández","SEA",5.738854646329454,-3.9096270869486034,2.3529441356658936,-7.189642429351807,1.8292275593808505,-4.836698293685913,1.73898795992136,16.89249414205551,15.624011367671809,1.5595180593764133,12.476144475011306,"Teoscar Hernandez",13066,606192
"Taylor Ward","LAA",3.170508495567145,-1.0342843220569193,3.425074815750122,-4.074073314666748,2.1362241735102256,-0.648998498916626,1.307437638984993,12.700422985479236,15.495086299057828,1.5466493428811179,12.373194743048943,"Taylor Ward",17548,621493
"George Springer","TOR",1.7428225663555055,-1.2185654328204691,2.4895286560058594,-6.3100128173828125,0.5242571335350363,-3.820484161376953,1.735791290877387,16.86144176311791,15.301006026153381,1.5272771289572684,12.218217031658147,"George Springer",12856,543807
"Ryan McMahon","COL",-1.7054633565282895,-5.313085477333516,3.066037893295288,1.4511882066726685,-7.018548833861805,4.5172260999679565,1.4587548386771232,16.302498942241073,15.259931047024347,1.5231772105539334,12.185417684431467,"Ryan McMahon",15112,641857
"Ezequiel Tovar","COL",-12.852348899429195,-2.7387858130969107,8.818487167358398,5.469820976257324,-15.591134712526106,14.288308143615723,1.3503901935182512,15.091456163674593,15.13901978828246,1.5111083962685017,12.088867170148013,"Ezequiel Tovar",24064,678662
"Leody Taveras","TEX",-2.535915371187398,2.520477393642068,-1.9540199041366577,1.5597845315933228,-0.01543797754532994,-0.39423537254333496,1.4193210555240512,13.787256248295307,14.796903953730693,1.4769599429790943,11.815679543832754,"Leody Taveras",18900,665750
"Mauricio Dubón","HOU",-4.4467930219192855,0.04758193111047149,3.2648143768310547,1.097964882850647,-4.399211090808814,4.362779259681702,1.339404329424724,13.010946774855256,14.313919273152868,1.4287505994220489,11.43000479537639,"Mauricio Dubon",16530,643289
"Michael Conforto","SFG",3.90233060608538,0.633556627202779,0.5943732261657715,-5.349793434143066,4.535887233288159,-4.755420207977295,1.1836753548122942,13.22831342741847,14.192455807541627,1.4166266663476583,11.333013330781267,"Michael Conforto",16376,624424
"Eddie Rosario","ATL",6.150309010867606,-2.112724772654474,1.5219125747680664,-5.360081672668457,4.037584238213133,-3.8381690979003906,1.1475538064260036,12.824632501229644,14.171601447968388,1.4145450786167064,11.316360628933651,"Eddie Rosario",12155,592696
"Trent Grisham","SDP",-4.176658536851302,2.5290552196092904,-2.270296812057495,1.838133692741394,-1.6476033172420115,-0.4321631193161011,1.3059329031966627,14.59461810067296,13.82078456731151,1.3795281263088928,11.036225010471142,"Trent Grisham",18564,663757
"J.T. Realmuto","PHI",1.3907035323079642,-2.049385156482458,-8.859999656677246,7.956104278564453,-0.6586816241744939,-0.903895378112793,1.2281326451338828,13.725151490420103,13.390707133266698,1.3365997445035038,10.69279795602803,"J.T. Realmuto",11739,592663
"Lourdes Gurriel Jr.","ARI",1.6885557219336622,-2.2082232190296054,5.190982341766357,-7.6680378913879395,-0.5196674970959432,-2.477055549621582,1.3226043870672584,14.780932374298573,13.106813714648304,1.3082627891048686,10.466102312838949,"Lourdes Gurriel Jr.",19238,666971
"Zach McKinstry","DET",-7.373551862567654,2.559192365501076,3.3373780250549316,-0.6527206897735596,-4.814359497066578,2.684657335281372,1.3457976675126702,13.07305153273046,12.289147038457925,1.226647004396232,9.813176035169857,"Zach McKinstry",19392,656716
"Jonathan India","CIN",-0.8004932165738072,-0.0322300111874938,-1.8844070434570312,-0.33036166429519653,-0.832723227761301,-2.214768707752228,1.2586970322299749,14.066727658733726,12.277932755450172,1.225527645451721,9.804221163613768,"Jonathan India",21523,663697
"Carlos Correa","MIN",-3.5840806379498,-7.621237822342664,0.3486999571323395,5.1251702308654785,-11.205318460292464,5.473870187997818,1.6175145362503827,15.712503742426634,11.59857000638237,1.157716732421342,9.261733859370736,"Carlos Correa",14162,621043
"Brent Rooker","OAK",11.35079692599014,-1.9534290377050638,-4.127033710479736,-8.235595703125,9.397367888285077,-12.362629413604736,1.3521910056006163,13.135156290605664,11.52208577088662,1.1500824224028523,9.200659379222818,"Brent Rooker",19627,667670
"Andrew McCutchen","PIT",6.695559371552321,-0.38943927362561226,0.12245170027017593,-10.270918846130371,6.3061200979267085,-10.148467145860195,1.23924696771428,13.849361006170511,11.246260925951304,1.122550835489688,8.980406683917504,"Andrew McCutchen",9847,457705
"DJ LeMahieu","NYY",0.9329323416322428,-5.4568871688097715,1.7001614570617676,-1.1013948917388916,-4.523954827177529,0.598766565322876,1.3937477031722665,13.53883721679449,11.007396658112103,1.0987084860015313,8.78966788801225,"DJ LeMahieu",9874,518934
"Triston Casas","BOS",12.354707376514174,-2.243840478360653,-6.205743789672852,-7.988682746887207,10.110866898153521,-14.194426536560059,1.3809610269963741,13.414627701044083,10.71202908963392,1.0692262329260545,8.553809863408436,"Triston Casas",22514,671213
"Jake Cronenworth","SDP",-4.732957778275852,2.681827499065548,1.784356951713562,-6.787837028503418,-2.0511302792103034,-5.003480076789856,1.4504190967418253,16.209341805428267,10.60515054616993,1.058558100730707,8.468464805845656,"Jake Cronenworth",18036,630105
"Hunter Renfroe","LAA",-2.7304388652954046,-0.7609633100219071,2.357438325881958,-5.421809673309326,-3.4914021753173117,-3.064371347427368,1.5823511767666787,15.370927574113011,10.39750522813501,1.0378318854329849,8.302655083463879,"Hunter Renfroe",15464,592669
"Carlos Santana","- - -",-3.2076339576729778,2.0712281139567494,3.1631386280059814,-8.974050998687744,-1.1364058437162283,-5.810912370681763,1.3948474838398397,15.588294226676226,10.035823496118073,1.0017304528652873,8.013843622922298,"Carlos Santana",2396,467793
"Javier Báez","DET",-22.636927458134753,2.4465710129588842,8.603464126586914,4.574759006500244,-20.19035644517587,13.178223133087158,1.5088277887552977,14.656722858548164,9.153417335214751,0.9136526659736866,7.309221327789492,"Javier Baez",12979,595879
"Anthony Rizzo","NYY",-0.06183995362284911,-3.601082024630159,6.0661773681640625,-7.697759628295898,-3.6629219782530082,-1.631582260131836,1.3457976675126702,13.07305153273046,9.124344961858284,0.9107507933232255,7.286006346585804,"Anthony Rizzo",3473,519203
"Spencer Torkelson","DET",2.9736277249768555,0.0034194872714579105,-2.9057869911193848,-9.793094635009766,2.9770472122483134,-12.69888162612915,1.7485779670532793,16.985651278868318,9.012394832040759,0.8995764383453986,7.196611506763189,"Spencer Torkelson",27465,679529
